"","egoID","Q94_1","Q94_2","Q94_3","Q94_4","Q94_5","Q94_6","Q96_1","Q96_2","Q96_3","Q96_4","Q96_5","Q96_6","Q98_1","Q98_2","Q98_3","Q98_4","Q98_5","Q98_6","Q100_1","Q100_2","Q100_3","Q100_4","Q100_5","Q100_6","Q102_1","Q102_2","Q102_3","Q102_4","ego.careerval","ego.acadval","ego.gender","ego.race","ego.workhours","ego.studentorg","ego.belong","ego.age","ego.year","ext_reg","int_toknow","ext_iden","int_stim","amotiv","int_accomp","ext_intro","ego.genderbi","ego.racetri","mean.clo","mean.comm","mean.careerval","mean.acadval","mean.edu","alt.edudiverse","alt.type","alt.age","alt.agesd","alt.female","alt.male","alt.genratio","ego.ager","mean.eigen","dens","mean.deg","mean.bet","deg.centr","alter.aca.value.avg","alter.career.value.avg","density","gendersim","agediver","belong_cat"
"234",1450,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,10,10,1,1,20,3,4,NA,NA,3,3,3,3,3,3,3.5,0,1,10,1.57142857142857,10,10,7.14285714285714,3,6,39.1428571428571,18.087090897733,1,6,0.166666666666667,NA,0.831977577603308,0.904761904761905,5.42857142857143,1.14285714285714,0.0952380952380952,10,10,0.904761904761905,-0.714285714285714,2.8073549220576,1
"235",1451,4,3,5,3,1,3,4,5,3,5,3,1,3,3,5,3,5,3,1,3,4,5,3,4,3,1,3,4,10,10,2,NA,0,1,2,NA,NA,4.75,3,4.75,3,1,3,3.75,1,NA,8.6,2,9,7.2,4.3,5,4,33.6,13.2932731526555,6,4,1.5,NA,0.823769471945938,1,8,3.05555555555556,0,6.88888888888889,8.88888888888889,1,-0.111111111111111,2.94770277922009,0
"236",1452,3,3,4,1,3,3,3,4,2,2,1,3,4,3,4,2,3,1,3,2,4,5,2,4,1,3,3,3,10,8,2,1,6,1,3,NA,NA,4,2.25,3.25,1,3,3,3.25,1,1,8.5,1,8,8,6,2,3,33.5,16.2634559672906,1,1,1,NA,1,1,1,0,0,8,8,1,0,1,0
"237",1453,3,4,5,3,1,4,5,5,5,5,3,1,5,5,5,5,5,3,1,5,5,5,5,5,5,1,5,5,9,10,1,2,24,3,3,NA,NA,4.5,4.75,5,3.5,1,4.75,5,0,2,9.33333333333333,2,9.66666666666667,10,6.66666666666667,3,4,26.6666666666667,10.2632028788938,0,3,0,NA,0.951865880831262,1,2,0,0,10,9.66666666666667,1,-1,1.58496250072116,0
"238",1457,4,3,4,2,3,3,4,4,3,4,1,3,4,5,4,3,3,1,3,4,4,4,3,4,1,3,4,4,7,6,1,1,17,3,3,NA,NA,4,3,3.75,1.25,3,3.75,4.25,0,1,4,2,7,6,6,2,5,32.75,14.7507061977837,0,4,0,NA,0.767865393864615,0.833333333333333,2.5,0.5,0.166666666666667,6,7,0.833333333333333,-1,2,0
"239",1458,4,2,5,1,2,2,3,5,1,5,1,1,1,2,4,2,5,1,1,2,4,5,2,5,1,1,2,4,8,5,1,1,8,1,3,NA,NA,4.5,1.75,5,1,1.25,1.75,3.25,0,1,8.5,2.5,8.5,8,7.25,4,4,56,6.48074069840786,1,3,0.333333333333333,NA,0.861319958320078,1,2,0.166666666666667,0,7.33333333333333,8,1,-0.333333333333333,1.58496250072116,0
"240",1459,4,4,3,2,1,2,4,3,3,3,2,1,4,3,3,3,4,2,1,4,4,4,3,4,2,1,4,4,10,10,1,1,14,1,3,NA,NA,3.5,3.25,3.5,2,1,3.5,3.75,0,1,10,1,10,10,5.33333333333333,2,3,42,14.7986485869487,1,2,0.5,NA,1,1,2,0,0,10,10,1,-0.333333333333333,1.58496250072116,0
"241",1460,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,2,1,20,1,4,NA,NA,4,4,4,4,4,4,4,1,1,7.66666666666667,2.66666666666667,8.83333333333333,8.83333333333333,7,5,4,40.1666666666667,16.1668384870595,4,2,2,NA,0.565513951761571,0.4,2,1.5,0.6,8.83333333333333,8.83333333333333,0.4,-0.333333333333333,2.25162916738782,1
"242",1462,4,4,5,3,2,2,5,5,3,5,2,1,3,4,5,4,5,1,1,4,4,5,4,5,4,1,4,4,10,10,1,1,25,3,4,NA,NA,4.75,3.75,5,2.5,1.25,3.25,4.25,0,1,10,1.3,9.1,6.7,5.5,4,5,51,17.9930542154466,3,7,0.428571428571429,NA,0.953165136175335,1,9,0.1,0,6.7,9.1,1,-0.4,2.64160416786859,1
"243",1464,5,5,5,5,1,1,4,5,2,5,1,1,3,5,5,5,5,1,1,4,2,5,1,5,1,1,5,4,10,10,2,1,10,1,3,NA,NA,5,3.25,5,2,1,3.25,3.75,1,1,7.5,1.25,7.5,10,4.25,4,3,35.75,10.688779163216,3,1,3,NA,1,1,1,0,0,10,5,1,-1,1,0
"244",1466,5,4,5,3,1,3,4,2,3,4,3,1,2,3,4,3,5,2,1,3,4,5,5,4,3,1,3,5,9,8,2,1,0,3,4,NA,NA,4,3.75,4.5,2.75,1,2.75,4,1,1,7.75,3.25,9.25,7.75,7,1,3,51.75,8.5,1,3,0.333333333333333,NA,1,1,1,0,0,6,8.5,1,0,1,1
"245",1467,3,3,4,3,1,3,2,3,3,4,2,1,4,2,4,4,3,2,1,3,3,4,4,2,2,1,3,3,9,-7,3,2,32,3,5,NA,NA,3.5,3.5,3.25,2.25,1,3.25,2.5,NA,2,6.75,2.5,6.25,-1.5,5.5,4,4,41.25,12.5797456254091,0,4,0,NA,0.767592345428907,0.833333333333333,2.5,0.5,0.166666666666667,-1.5,6.25,0.833333333333333,1,2,1
"246",1468,4,3,4,1,1,3,5,5,2,4,1,1,2,4,4,4,3,1,2,3,5,5,3,3,2,2,3,3,9,8,2,1,0,1,5,NA,NA,4.5,3,3.5,1.25,1.5,2.75,4.25,1,1,8.2,2.6,8,7.4,6,3,4,32.6,16.9499262535269,4,1,4,NA,0.809967127588806,0.9,3.6,1.2,0.1,7.4,8,0.9,-0.6,2.32192809488736,1
"247",1470,1,3,4,2,2,4,3,2,3,4,2,2,3,3,2,2,3,3,2,2,1,2,3,4,1,2,1,3,7,6,2,4,0,1,3,NA,NA,1.75,2.75,3.75,2,2,2.5,2.5,1,3,7.7,2.8,6.9,7.2,4.6,6,5,35.5,24.2177620766247,5,5,1,NA,0.599948881199881,0.6,5.4,3.98333333333333,0.288888888888889,7.2,6.9,0.6,0,2.64643934467102,0
"248",1471,5,3,5,2,1,2,3,5,2,5,3,1,2,4,5,3,5,2,1,2,3,5,3,4,2,1,2,4,10,7,2,2,0,3,3,NA,NA,5,2.75,4.75,2.25,1,2,3.5,1,2,9.8,1.6,7.8,7.2,2.4,4,4,21.4,12.401612798342,2,3,0.666666666666667,NA,0.992095608425327,1,4,0,0,7.2,7.8,1,0.2,1.92192809488736,0
"249",1472,5,4,5,3,1,4,4,5,4,5,4,1,4,5,5,4,5,3,1,4,4,5,4,5,3,1,4,4,10,10,1,1,0,1,5,NA,NA,5,4,5,3.25,1,4,4.25,0,1,9,2,9.75,9.5,6,2,4,35.5,18.5562208796224,1,3,0.333333333333333,NA,0.890388203202208,0.833333333333333,2.5,0.25,0.166666666666667,9.5,9.75,0.833333333333333,-0.5,2,1
"250",1476,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,2,1,3,3,10,10,2,1,0,1,2,NA,NA,3,3,3,2.75,1,3,3,1,1,10,1.5,9.5,10,3.5,2,3,41.25,15.5214904782584,4,0,Inf,NA,0.987656225593564,1,3,0,0,10,9.5,1,-1,2,0
"251",1477,2,3,5,3,2,4,5,5,3,5,2,1,4,3,5,3,5,2,1,3,3,5,5,5,3,2,3,5,10,9,2,2,12,3,4,NA,NA,4.25,3.5,5,2.5,1.5,3.5,4,1,2,9.25,2.5,10,10,7,1,3,47.25,6.07590871118606,1,3,0.333333333333333,NA,0.840814989294066,0.833333333333333,2.5,0.25,0.166666666666667,10,10,0.833333333333333,0.5,2,1
"252",1479,4,5,5,3,2,5,5,5,4,5,1,1,5,5,5,4,5,1,1,5,5,4,5,5,2,1,5,5,10,10,1,1,18,1,5,NA,NA,4.5,4.5,5,1.75,1.25,5,5,0,1,8.14285714285714,1.875,5.375,5.375,5.625,4,5,36.75,17.7663405670064,4,4,1,NA,0.76175285667905,0.678571428571429,4.75,1.125,0.321428571428571,5.375,5.375,0.678571428571429,0,2.75,1
"253",1480,3,5,5,4,1,1,5,5,5,5,4,3,4,4,5,3,5,3,1,5,5,5,5,5,3,4,5,5,10,8,1,2,0,1,4,NA,NA,4.5,4.5,5,3.5,2.25,3.75,4.75,0,2,7.66666666666667,2,8.75,9.25,4.5,2,3,39,11.8321595661992,1,3,0.333333333333333,NA,0.908690298008408,1,3,0,0,9.25,8.75,1,-0.5,2,1
"254",1481,1,3,5,3,3,3,2,4,3,5,2,4,NA,NA,NA,NA,NA,NA,1,2,2,5,4,4,2,4,4,4,10,10,1,2,0,3,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,2,10,2,10,9.66666666666667,5.5,4,4,45,17.538529014715,2,4,0.5,NA,0.846860179223145,0.8,4,0.5,0.2,9.66666666666667,10,0.8,-0.333333333333333,2.25162916738782,0
"255",1483,4,5,5,3,2,4,3,5,4,5,5,1,4,5,4,4,4,4,1,3,3,4,4,4,3,1,3,3,8,8,1,1,0,3,4,NA,NA,4.25,4.25,4.5,3.75,1.25,3.5,3.5,0,1,8.375,4.5,7,8.5,6.625,4,4,201.333333333333,391.025148381363,2,6,0.333333333333333,NA,0.5,0.333333333333333,1.66666666666667,0.166666666666667,0.0666666666666667,8.66666666666667,6.66666666666667,0.333333333333333,-0.333333333333333,2.32192809488736,1
"256",1485,4,4,4,4,2,4,4,4,4,4,3,1,4,4,4,4,4,3,4,4,4,4,4,4,1,2,4,4,10,8,2,1,0,3,5,NA,NA,4,4,4,2.75,2.25,4,4,1,1,9.25,2,9.25,8,5.25,3,4,54,22.7303028283098,2,2,1,NA,0.790621412118404,0.666666666666667,2,0.5,0.333333333333333,8,9.25,0.666666666666667,0,2,1
"257",1486,3,5,5,5,1,5,3,1,3,5,3,1,5,3,3,5,5,3,1,5,5,4,5,3,5,1,5,5,10,10,1,2,10,1,4,NA,NA,2.75,4.5,4.5,4,1,5,4,0,2,9,2,9,10,7.66666666666667,2,2,42.5,0.707106781186548,0,3,0,NA,0.804737854124365,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,10,9,0.666666666666667,-1,1,1
"258",1487,5,3,5,3,1,2,5,5,3,5,3,1,4,5,5,3,5,3,1,5,5,5,5,5,2,1,3,5,10,10,1,1,32,1,5,NA,NA,5,3.5,5,2.75,1,3.5,5,0,1,10,1.83333333333333,9.83333333333333,9.16666666666667,4.83333333333333,2,4,26.3333333333333,20.4124145231932,1,5,0.2,NA,0.849796463849419,0.8,4,0.5,0.2,9.16666666666667,9.83333333333333,0.8,-0.666666666666667,0.650022421648354,1
"259",1488,4,4,5,2,1,4,5,5,4,5,1,1,1,3,4,3,5,2,1,3,4,4,3,5,2,1,5,5,9,9,1,1,20,1,5,NA,NA,4.25,3.5,5,1.75,1,3.25,4.25,0,1,9.33333333333333,1.33333333333333,7.66666666666667,7.33333333333333,6,3,4,30,17.3205080756888,2,1,2,NA,0.771021442865742,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,7.33333333333333,7.66666666666667,0.666666666666667,0.333333333333333,0.918295834054489,1
"260",1489,4,4,5,4,1,3,5,5,3,5,3,1,3,5,5,4,5,3,1,2,4,5,4,3,3,1,4,4,10,10,2,2,7,1,4,NA,NA,4.75,3.75,4.5,3.25,1,3,4.5,1,2,8.8,2.4,8.4,8.6,5.4,3,5,41.2,21.844907873461,3,2,1.5,NA,0.633482728903134,0.5,2,1.2,0.25,8.6,8.4,0.5,-0.2,1.92192809488736,1
"261",1491,2,2,4,3,3,2,4,4,3,4,2,3,2,2,4,3,3,1,1,2,3,4,4,2,1,2,2,3,10,2,2,1,10,1,4,NA,NA,3.5,3,3.25,1.75,2.25,2,3,1,1,8,3,6.66666666666667,8.66666666666667,8,3,3,42.6666666666667,15.3731367434669,0,3,0,NA,1,1,1,0,0,8,6,1,1,1,1
"262",1495,5,3,2,2,4,4,5,5,3,2,1,5,5,5,5,3,5,1,4,5,5,5,3,4,1,3,4,5,10,4,1,1,0,3,4,NA,NA,5,3,3.25,1.25,4,4.5,5,0,1,7,2.5,9.25,8,5.25,3,6,160,339.61574925621,4,4,1,NA,0.708839643870202,0.75,5.25,1.875,0.25,8,9.25,0.75,0,2.75,1
"263",1496,4,2,5,1,2,3,3,5,4,5,1,2,1,2,5,4,5,1,1,3,5,5,4,5,2,1,3,5,10,8,1,1,0,1,4,NA,NA,4.75,3.5,5,1.25,1.5,2.5,3.75,0,1,8.6,2.7,9.2,8.4,6.7,6,5,39,17.2884033065199,3,7,0.428571428571429,NA,0.598878053741827,0.555555555555556,5,3.05,0.444444444444444,8.4,9.2,0.555555555555556,-0.4,3.32192809488736,1
"264",1498,5,5,5,4,1,4,3,5,5,5,4,1,4,3,5,5,4,3,1,3,4,5,5,5,4,1,5,3,10,10,1,1,20,2,5,NA,NA,5,5,4.75,3.75,1,4,3.25,0,1,10,2.44444444444444,9.11111111111111,8,7.33333333333333,3,5,45,21.5464614264152,4,5,0.8,NA,0.908529948625704,0.916666666666667,7.33333333333333,0.666666666666667,0.0833333333333333,8,9.11111111111111,0.916666666666667,-0.111111111111111,3.16992500144231,1
"265",1499,4,4,5,4,2,5,4,5,5,5,4,3,5,5,5,5,5,4,2,4,5,5,5,5,5,2,5,5,10,10,1,3,25,1,3,NA,NA,4.75,4.75,5,4.25,2.25,4.75,4.75,0,3,7.33333333333333,2,10,8.66666666666667,8.33333333333333,2,4,32.6666666666667,10.2632028788938,1,2,0.5,NA,0.802992948702419,1,2,0.333333333333333,0,8.66666666666667,10,1,-0.333333333333333,1.58496250072116,0
"266",1500,5,3,5,1,2,2,4,5,3,5,2,2,2,4,5,4,1,1,1,2,4,5,2,4,1,2,1,4,10,10,1,1,7,3,4,NA,NA,5,3,3.75,1.25,1.75,1.75,4,0,1,6.5,2.4,9.4,9.1,5.9,5,3,48.6,18.3375752668303,3,7,0.428571428571429,NA,0.612053539075939,0.688888888888889,6.2,2.75,0.311111111111111,9.1,9.4,0.688888888888889,-0.4,2.72192809488736,1
"267",1503,3,5,4,2,3,3,5,4,3,4,3,2,3,3,4,5,5,4,3,2,3,4,5,1,3,2,2,3,4,5,2,1,0,3,2,NA,NA,3.75,4.5,3.5,3,2.5,2.5,3.5,1,1,8,2,5.66666666666667,6.33333333333333,6.66666666666667,2,4,19.5,0.707106781186548,1,1,1,NA,1,1,1,0,0,4.5,4.5,1,0,1,0
"268",1505,4,4,5,2,1,3,5,4,4,5,3,1,5,5,4,4,3,3,1,5,5,4,5,5,3,2,4,5,10,10,1,1,20,3,4,NA,NA,4,4.25,4.5,2.75,1.25,4.25,5,0,1,6,2.6,8.8,7.6,5.2,3,4,32.2,14.3422452914458,2,3,0.666666666666667,NA,0.79044808830417,0.9,3.6,1,0.1,7.6,8.8,0.9,-0.2,2.32192809488736,1
"269",1506,4,4,4,3,2,3,4,4,4,4,2,3,3,3,4,3,2,3,2,4,4,4,3,3,3,3,3,4,9,7,2,1,20,3,4,NA,NA,4,3.5,3.25,2.75,2.5,3.25,3.75,1,1,9.7,1.7,5.7,5.7,4.3,6,5,127.7,306.905360005328,6,4,1.5,NA,0.78869184504856,0.8,7.2,1.15,0.2,5.7,5.7,0.8,-0.2,3.12192809488736,1
"270",1508,4,3,3,2,2,4,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,3,3,2,4,3,3,3,4,3,4,10,8,1,1,12,3,3,NA,NA,NA,NA,NA,NA,3,NA,NA,0,1,9.6,1.8,9.4,8.8,6.6,4,4,29.2,10.8258948821795,1,4,0.25,NA,0.872595472141023,1,4,0,0,8.8,9.4,1,-0.6,1.92192809488736,0
"271",1509,4,4,5,4,1,3,3,4,3,4,3,1,3,3,4,4,4,3,1,2,1,4,4,4,2,1,3,1,10,8,1,1,10,3,4,NA,NA,4,3.75,4.25,3,1,2.75,2,0,1,8.7,1.8,8.2,8.2,5.4,3,5,37.3,18.797458457048,5,5,1,NA,0.677384088732459,0.844444444444444,7.6,5.45,0.155555555555556,8.2,8.2,0.844444444444444,0,2.92192809488736,1
"272",1513,3,4,5,4,2,4,5,5,5,5,3,1,5,5,5,3,5,2,1,5,5,5,5,5,4,3,4,5,10,10,1,1,35,3,3,NA,NA,4.5,4.25,5,3.25,1.75,4.5,5,0,1,7.8,2.8,8.6,8.5,6.4,5,3,37.5,19.6765511883223,3,7,0.428571428571429,NA,0.583515568894838,0.466666666666667,4.2,4.15,0.533333333333333,8.5,8.6,0.466666666666667,-0.4,2.84643934467102,0
"273",1515,4,5,5,2,1,5,5,5,4,5,2,1,4,5,3,4,4,1,1,4,4,4,5,3,2,1,4,4,10,9,1,1,24,3,5,NA,NA,4,4.5,4.25,1.75,1,4.25,4.5,0,1,8.5,3.5,8.5,9,9,1,2,60,28.2842712474619,0,2,0,NA,1,1,1,0,0,9,8.5,1,-1,1,1
"274",1517,5,3,5,2,2,3,5,3,2,5,1,2,4,5,5,3,5,1,1,5,5,5,2,3,1,1,5,5,8,8,1,2,0,3,3,NA,NA,4.5,2.5,4.5,1.25,1.5,4.25,5,0,2,9,2.33333333333333,9.33333333333333,9.33333333333333,8,3,3,43.6666666666667,15.3731367434669,1,2,0.5,NA,0.804737854124365,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,9.33333333333333,9.33333333333333,0.666666666666667,-0.333333333333333,1.58496250072116,0
"275",1520,5,3,5,5,1,1,5,5,1,5,1,1,1,1,5,1,5,1,1,1,1,5,1,5,1,1,1,1,10,10,1,1,20,1,5,NA,NA,5,1.5,5,2,1,1,2,0,1,10,2,10,10,6,3,3,39.25,8.57807282163851,1,3,0.333333333333333,NA,1,1,2,0,0,10,10,1,-0.333333333333333,1.58496250072116,1
"276",1528,3,4,5,4,1,5,4,5,5,5,4,1,4,5,4,4,5,5,1,4,3,4,3,4,3,1,5,5,10,10,1,1,0,3,5,NA,NA,4,4,4.75,4,1,4.5,4.25,0,1,10,1.8,10,9.6,6.2,2,4,48.8,25.0139960821937,2,3,0.666666666666667,NA,0.914494180164656,0.9,3.6,0.2,0.1,9.6,10,0.9,-0.2,2.32192809488736,1
"277",1529,3,3,4,1,2,2,3,4,3,4,1,2,3,4,5,2,5,1,1,3,3,5,4,2,2,2,3,3,8,8,2,1,15,3,5,NA,NA,4.25,3,3.75,1.25,1.75,2.75,3.25,1,1,7.42857142857143,2.14285714285714,8.14285714285714,5.85714285714286,5.71428571428571,3,4,25.2857142857143,13.0347520845148,5,2,2.5,NA,0.589564735796421,0.476190476190476,2.85714285714286,2.64285714285714,0.19047619047619,5.85714285714286,8.14285714285714,0.476190476190476,-0.428571428571429,2.52164063634332,1
"278",1531,3,5,5,3,4,2,4,4,5,5,1,2,4,3,4,5,5,1,3,2,4,5,5,3,2,2,3,5,8,8,1,1,20,3,3,NA,NA,4,5,4.5,1.75,2.75,2.75,4,0,1,7,1.5,7,8.5,6,2,3,37.5,21.920310216783,0,2,0,NA,1,1,1,0,0,8.5,7,1,-1,1,0
"279",1533,4,1,1,1,4,1,1,3,1,2,1,4,1,1,3,1,1,1,2,1,1,5,1,1,1,3,1,1,9,6,1,2,30,3,2,NA,NA,3.75,1,1.25,1,3.25,1,1,0,2,7.33333333333333,2.33333333333333,8.66666666666667,9.33333333333333,6,3,3,56,9.64365076099295,0,3,0,NA,1,1,2,0,0,9.33333333333333,8.66666666666667,1,-1,1.58496250072116,0
"280",1535,4,3,4,4,4,3,4,4,3,4,3,3,4,4,4,4,4,3,3,3,4,4,4,4,3,4,3,4,9,8,1,1,15,3,4,NA,NA,4,3.5,4,3.25,3.5,3.25,4,0,1,8.33333333333333,3.66666666666667,9,6.66666666666667,4.5,3,5,51,23.013039781828,4,2,2,NA,0.809618594636983,0.733333333333333,3.66666666666667,0.666666666666667,0.266666666666667,6.66666666666667,NA,0.733333333333333,0.333333333333333,2.58496250072116,1
"281",1536,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,3,5,3,5,5,5,5,2,5,5,10,10,1,2,NA,1,3,NA,NA,5,5,5,5,3.75,5,4,0,2,7,1,7,6.33333333333333,5.33333333333333,3,3,50.3333333333333,17.5023807904334,0,3,0,NA,0.80392438583786,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,6.33333333333333,7,0.666666666666667,-1,1.58496250072116,0
"282",1539,4,5,4,4,2,4,5,5,4,5,4,2,5,5,4,4,4,3,1,4,3,5,5,4,4,2,4,5,9,7,2,1,10,1,3,NA,NA,4.5,4.5,4.25,3.75,1.75,4.25,4.5,1,1,9.4,1,8.8,6.6,5.8,3,4,32.2,15.8335087709579,3,2,1.5,NA,0.822940170910327,0.9,3.6,1.2,0.1,6.6,8.8,0.9,-0.2,2.32192809488736,0
"283",1540,5,3,4,1,2,1,1,4,1,4,1,1,1,1,5,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10,10,2,1,35,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9.33333333333333,1.66666666666667,10,9.5,6.16666666666667,5,4,45.8333333333333,17.4747436795699,2,4,0.5,NA,0.914508838482988,1,5,0,0,9.5,10,1,0.333333333333333,2.58496250072116,1
"284",1542,5,3,5,2,1,3,5,5,2,5,1,1,5,5,5,2,5,1,1,5,5,5,2,4,1,1,4,5,10,10,1,1,16,3,3,NA,NA,5,2.25,4.75,1.25,1,4.25,5,0,1,8.66666666666667,1.66666666666667,10,10,4.66666666666667,3,2,51.6666666666667,5.5075705472861,2,1,2,NA,0.884401549330783,1,2,0.166666666666667,0,10,10,1,0.333333333333333,1.58496250072116,0
"285",1543,5,4,5,3,2,3,2,3,4,2,2,3,1,2,2,4,3,2,4,4,4,3,2,3,4,3,1,1,3,3,2,1,0,1,5,NA,NA,3.25,3.5,3.25,2.75,3,2.25,2.25,1,1,8.4,1.8,7.8,7.6,6,3,3,33.1,20.7227733021749,8,2,4,NA,0.840737544821463,1,9,1.2,0,7.6,7.8,1,-0.6,2.37095059445467,1
"286",1544,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1,2,10,3,2,NA,NA,4,4,4,4,4,4,4,0,2,6.4,2.1,7,6.3,6.1,5,3,33.8,11.8584241036582,2,8,0.25,NA,0.710826879643041,0.777777777777778,7,2.35,0.222222222222222,6.3,7,0.777777777777778,-0.6,3.12192809488736,0
"287",1546,5,3,5,3,1,2,3,5,5,5,1,1,4,4,5,4,5,1,1,4,4,5,3,5,1,1,4,4,10,9,1,1,5,1,5,NA,NA,5,3.75,5,1.5,1,3.5,3.75,0,1,9,2.75,7.25,9.25,7.5,2,4,51.75,6.23832242407097,1,3,0.333333333333333,NA,0.809497086320718,1,3,0.5,0,9.25,7.25,1,-0.5,2,1
"288",1547,4,4,5,2,1,4,5,4,3,4,1,1,4,5,5,5,5,3,1,4,4,4,5,5,3,1,4,4,8,9,1,1,10,1,4,NA,NA,4.25,4.25,4.75,2.25,1,4,4.5,0,1,8.3,1.4,5.4,4.7,4.5,6,4,43.8,23.7524267766007,4,6,0.666666666666667,NA,0.799381524878094,0.977777777777778,8.8,2.33333333333333,0.0222222222222222,4.7,5.4,0.977777777777778,-0.2,3.12192809488736,1
"289",1551,4,5,5,3,1,4,3,5,5,5,5,5,5,5,5,5,5,5,1,2,5,5,5,5,3,1,5,5,10,10,2,2,0,3,5,NA,NA,4.75,5,5,4,2,4,4.5,1,2,9.5,1.8,9.4,9.2,5,2,4,32.75,9.35859676091097,3,2,1.5,NA,0.895656910997567,0.833333333333333,2.5,1,0.166666666666667,9,9.25,0.833333333333333,-0.5,0.918295834054489,1
"290",1552,5,5,4,5,2,1,4,4,5,5,3,4,5,3,4,4,5,2,2,3,5,3,4,5,3,2,2,3,9,4,1,5,5,2,1,NA,NA,4,4.5,4.75,3.25,2.5,2.75,3.75,0,3,6,1.66666666666667,7.66666666666667,8.66666666666667,8,3,3,57,12.1655250605964,2,1,2,NA,0.942828539107307,1,2,0,0,8.66666666666667,7.66666666666667,1,0.333333333333333,1.58496250072116,0
"291",1555,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,1,2,0,1,2,NA,NA,3,NA,3,3,3,3,3,0,2,10,1.5,10,10,3.5,2,4,27.25,11.8708326020826,3,1,3,NA,0.890388203202207,0.833333333333333,2.5,0.25,0.166666666666667,10,10,0.833333333333333,0.5,2,0
"292",1556,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,1,2,0,1,5,NA,NA,5,5,5,5,5,5,5,0,2,10,1.7,10,10,3.7,4,4,38.8888888888889,19.4000286368632,5,5,1,NA,0.981507290636732,0.977777777777778,8.8,0.1,0.0222222222222222,10,10,0.977777777777778,0,3.16992500144231,1
"293",1559,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,9,9,2,1,12,3,3,NA,NA,3,3,NA,3,3,3,3,1,1,6,2.5,7.5,7.5,6,2,2,49.5,0.707106781186548,1,1,1,NA,1,1,1,0,0,7.5,7.5,1,0,1,0
"294",1562,4,5,5,3,1,5,3,5,4,5,2,1,5,5,4,3,4,1,1,3,5,4,4,4,1,1,4,4,10,10,1,1,10,1,4,NA,NA,4.25,4,4.5,1.75,1,4.25,4.25,0,1,6.4,3.4,6.8,5.2,7,3,4,41,12.9421791055448,3,2,1.5,NA,0.707748235911741,0.833333333333333,2.5,1,0.166666666666667,5.75,7.25,0.833333333333333,0,2,1
"295",1563,3,4,5,3,2,5,5,5,5,5,4,2,5,5,5,5,5,2,1,5,2,5,5,4,1,1,4,5,10,10,1,2,30,1,5,NA,NA,4.5,4.75,4.75,2.5,1.5,4.75,4.25,0,2,10,2.8,10,10,6.6,3,3,53.4,7.89303490426845,3,2,1.5,NA,0.792521621656508,0.666666666666667,2,0.5,0.333333333333333,10,10,0.666666666666667,0,2,1
"296",1570,1,4,5,4,1,4,5,5,4,5,2,1,5,5,5,4,5,2,1,5,5,5,5,5,2,1,4,5,10,10,1,1,15,3,4,NA,NA,4,4.25,5,2.5,1,4.5,5,0,1,9.8,2,9.7,9.6,6.3,6,4,39.6,15.4502786742217,3,7,0.428571428571429,NA,0.811523894906976,0.888888888888889,8,2.3,0.111111111111111,9.6,9.7,0.888888888888889,-0.4,2.92192809488736,1
"297",1571,2,4,4,1,4,1,4,4,1,3,1,3,1,2,3,1,2,1,2,1,2,3,1,1,1,2,1,2,10,7,1,1,25,1,1,NA,NA,3,1.75,2.5,1,2.75,1,2.5,0,1,8.5,3.2,9.4,9.7,6.4,3,4,38,13.735598518691,4,6,0.666666666666667,NA,0.687270736342427,0.688888888888889,6.2,2.6,0.311111111111111,9.7,9.4,0.688888888888889,-0.2,2.84643934467102,0
"298",1573,3,1,2,1,2,1,3,2,1,2,1,2,1,2,3,1,2,1,2,1,2,3,1,2,1,2,1,2,10,10,1,1,25,1,1,NA,NA,2.75,1,2,1,2,1,2.25,0,1,8,3,9,9.3,6,4,5,35.1,14.6473357456039,3,7,0.428571428571429,NA,0.716888779166997,0.755555555555556,6.8,1.85,0.244444444444444,9.3,9,0.755555555555556,-0.4,2.84643934467102,0
